"mdl_url","title_en","title_zh","genres","Action","Adventure","Business","Comedy","Crime","Documentary","Drama","Family","Fantasy","Food","Historical","Horror","Law","Life","Martial Arts","Medical","Melodrama","Military","Music","Mystery","Political","Psychological","Romance","Sci-Fi","Sitcom","Sports","Supernatural","Thriller","Tokusatsu","War","Wuxia","Youth"
"/8260-road-to-north","Thinking of You, Lu Xiang Bei","一念向北","Romance, Drama, Melodrama",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"/49165-charming-and-countries","Legend of Two Sisters in the Chaos","十国千娇","Historical, Romance, Martial Arts, Political",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"/32006-broker","Broker","心跳源计划","Adventure, Business, Romance, Medical",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"/713011-fall-in-love-with-him","Fall In Love With Him","爱上萌面大人","Thriller, Romance, Sci-Fi, Fantasy",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
"/60863-lose-and-win","Win The Future","输赢","Business, Romance, Life, Drama",0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"/27334-my-robot-boyfriend","My Robot Boyfriend","我的机器人男友","Action, Romance, Sci-Fi, Fantasy",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"/725435-huang-shu-da-ren-jie-yuan-ba","Huang Shu Da Ren Jie Yuan Ba","皇叔大人结缘吧","Romance, Wuxia, Fantasy",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"/692383-female-ceo-fall-in-love-with-me","Female CEO Love Me","总裁虐我千百遍","Business, Romance",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"/17079-demon-girl","Demon Girl","半妖倾城","Historical, Romance, Drama, Fantasy",0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"/20178-rush-to-the-dead-summer","Rush to the Dead Summer","夏至未至","Romance, Youth, Drama",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"/733281-miss-captain","Miss Captain","我的队长不对劲","Romance, Youth, Sports, Supernatural",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1
"/694293-wonderful-fate","Wonderful Fate","奇妙的命运呀","Historical, Comedy, Romance, Fantasy",0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"/31571-princess-at-large","Princess at Large","医妃难囚","Historical, Comedy, Romance, Fantasy",0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"/736455-i-don-t-want-to-fall-in-love-with-humans","I Don't Want to Fall in Love With Humans","我才不要和人类恋爱呢","Comedy, Romance, Fantasy",0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"/11836-best-get-going","Best Get Going","加油吧实习生","Business, Romance, Life, Drama",0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"/65929-eat-before-loving","Falling in Love","谈恋爱前先吃饭","Food, Comedy, Romance, Youth",0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"/22836-all-about-secrets","All About Secrets","秘果","Romance, Youth, Drama",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"/7030-my-pig-lady","My Pig Lady","上流俗女","Comedy, Romance",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"/13339-you-are-my-sisters","You Are My Sisters","你是我的姐妹","Romance, Drama, Family, Melodrama",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"/19922-fool-in-love-with-you","Fool in Love with You","笨蛋爱上两个你","Comedy, Romance",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"/30557-my-assassin-girlfriend","My Assassin Girlfriend","朕的刺客女友","Historical, Comedy, Romance, Fantasy",0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"/27292-the-moonlight-does-not-understand-the-bottom-of-my-heart","Love Under the Moon","山月不知心底事","Romance, Life, Youth, Drama",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"/53297-psychic-princess","Psychic Princess","通灵妃","Historical, Comedy, Romance, Fantasy",0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"/22654-heirs","Heirs","继承人","Law, Romance, Drama",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"/75033-uncle-cool","Uncle Cool","这个大叔有点酷","Comedy, Romance",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"/705673-da-tang-xiao-chi-huo","Gourmet in Tang Dynasty","大唐小吃货","Historical, Comedy, Romance, Fantasy",0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"/7500-one-and-a-half-summer","One and a Half Summer","一又二分之一的夏天","Romance, Youth",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"/700289-wo-de-nvyou-shi-zhangmen","My Kung Fu Girlfriend","我的掌门女友","Comedy, Romance, Martial Arts, Fantasy",0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"/25202-new-horizon","New Horizon","壮志高飞","Romance, Melodrama",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"/721737-designated-love","Designated Love","恋爱角色请指定","Romance, Youth, Fantasy",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"/715795-wang-pai-xiao-cao","Campus Ace","王牌校草","Romance, Youth",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"/14851-royal-sister-returns","Royal Sister Returns","御姐归来","Business, Comedy, Romance, Family",0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"/722921-love-under-the-stars","Love Under the Stars","星降爱恋","Romance, Fantasy",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"/702717-qin-ai-de-jin-li-nv-hai","Lucky Club","亲爱的锦鲤女孩","Comedy, Romance, Youth",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"/713407-childe-xie-s-wine","Childe Xie's Wine","谢公子的酒","Historical, Comedy, Romance, Fantasy",0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"/33980-the-promise-keepers","Guardians of the Ancient Oath","山海经之上古密约","Historical, Romance, Wuxia, Fantasy",0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"/734507-my-honey","My Honey","我的二分之一男友","Comedy, Romance, Youth, Drama",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"/22814-painting-heart-expert","Painting Heart Expert","画心师","Historical, Wuxia, Fantasy",0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"/10224-a-different-kind-of-pretty-man","A Different Kind of Pretty Man","不一样的美男子","Comedy, Romance, Sci-Fi, Fantasy",0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"/3447-the-palace-2-the-lock-pearl-screen","The Palace Season 2: The Lock Pearl Screen","宫锁珠帘","Historical, Romance, Drama, Fantasy",0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"/13213-chinese-hero-zhao-zi-long","Chinese Hero Zhao Zi Long","武神赵子龙","Action, Historical, Romance, War",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"/30895-the-faded-light-years","The Faded Light Years","浪漫星星","Romance, Youth",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"/21901-demon-girl-2","Demon Girl Season 2","半妖傾城2","Action, Historical, Romance, Fantasy",1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"/726477-my-mermaid-boyfriend","My Mermaid Boyfriend","同居男友是人鱼","Comedy, Romance, Fantasy",0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"/19296-the-ten-deadly-sins","The Ten Deadly Sins","十宗罪","Action, Mystery, Horror, Drama",1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"/21755-season-love","Season Love","何所冬暖，何所夏凉","Business, Romance",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"/694857-aim-for-the-bullseye-cai-jin-ye","Aim the Heart! Archeress","瞄准靶心，菜金叶！","Romance, Youth, Sports",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
"/48753-honey-don-t-run-away","Honey, Don't Run Away","公子我娶定你了","Historical, Mystery, Comedy, Romance",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
"/735407-my-kung-fu-girlfriend-season-2","My Kung Fu Girlfriend Season 2","我的掌门女友 第二季","Comedy, Romance, Fantasy",0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"/22405-love-actually","Love Actually","人间至味是清欢","Business, Romance, Life, Drama",0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"/723741-let-s-go-fighting","Let's Go Fighting","进击的沐小姐","Romance",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"/20898-customize-happiness","Customize Happiness","定制幸福","Romance",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"/32788-emperors-and-me","Emperors and Me","众王驾到","Adventure, Comedy, Romance, Fantasy",0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"/16403-proud-of-love","Proud of Love","别那么骄傲","Comedy, Romance, Youth, Supernatural",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
"/18866-yandai-byway-no.10-season-1","Yandai Byway No.10","煙袋斜街10號","Comedy, Romance",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"/32082-the-twin-flower-legend","The Twin Flower Legend","长相守","Historical, Romance, War, Political",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
"/78429-my-oxygen-girlfriend","Accidentally Meow on You","一不小心喵上你","Comedy, Romance, Drama",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"/741511-xin-dong-de-yan-zhi","Yan Zhi's Romantic Story","心动的颜执","Romance",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"/45669-bamboo-pianist","Childhood Sweethearts Pianist","竹马钢琴师","Music, Romance, Youth, Drama",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
"/738107-warm-time-with-you","Warm Time With You","与你的暖暖时光","Comedy, Romance",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"/695233-shei-dou-zhi-dao-wo-ai-ni","Almost Lover","谁都知道我爱你","Romance",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"/21354-liang-sheng-can-we-not-be-laden-with-grief","All Out of Love","凉生，我们可不可以不忧伤","Romance, Drama, Melodrama",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"/21590-fox-in-the-screen","Fox in the Screen","屏里狐","Romance, Wuxia, Drama, Fantasy",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"/737017-detective-husband-i-ve-never-met","Detective Husband I've Never Met","神探驸马请接嫁","Mystery, Comedy, Romance",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
"/702411-the-only-you-in-the-world","The Only You","全世界唯一的你","Romance, Fantasy",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"/3471-beauties-of-the-emperor","Beauties of the Emperor","王的女人","Historical, Romance, War",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"/11524-loves-relativity","Love's Relativity","恋爱相对论","Business, Romance, Drama",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"/27011-rouge-debt","Lost Promise","胭脂债","Historical, Romance, Wuxia, Fantasy",0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"/729527-my-villain-husband","My Villain Husband","我的反派夫君","Historical, Romance, Fantasy",0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"/54743-my-sally-deskmate","My Sassy Deskmate","你在我的右手边 第一季","Comedy, Romance, Youth",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"/720189-every-moment-that-i-think-of-you","Every Moment that I Think of You","当我每次想起你","Romance, Youth, Drama",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"/713491-my-lover-is-a-mystery","My Lover Is a Mystery","我的恋人有点迷","Mystery, Romance",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
"/720935-my-dearest-boss","My Dearest Boss","我最亲爱的柳予安","Romance",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"/11832-diamond-lover","Diamond Lover","克拉恋人","Comedy, Romance, Drama",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"/25125-one-and-another-him","One and Another Him","我和两个TA","Romance, Youth, Supernatural",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
"/18484-yes-mr.-fashion","Yes! Mr. Fashion","是！尚先生","Business, Comedy, Romance, Youth",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"/75329-i-fell-in-love-by-accident","I Fell in Love by Accident","一不小心恋爱了","Comedy, Romance, Drama",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"/4262-best-time","Best Time","最美的时光","Business, Romance",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"/20950-love-of-aurora","Love of Aurora","极光之恋","Romance, Youth, Drama",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"/18920-the-gods","Investiture of the Gods","封神","Wuxia, Fantasy",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"/14600-les-interprtes","Les Interprètes","翻译官","Romance, Drama",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"/738905-wang-chuan-xu","Don’t Forget My Love","忘川序","Historical, Comedy, Romance",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"/39969-happiness-will-come-knocking-again","Knock on the Happiness Door","幸福还会来敲门","Romance, Life",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"/55149-wonderful-time","Wonderful Time","一念时光","Mystery, Romance",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
"/692579-thirty","Women Walk the Line","我们的当打之年","Romance, Life, Drama",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"/33512-nine-kilometers-of-love","Nine Kilometers of Love","九千米的爱情","Comedy, Romance, Youth, Drama",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"/726871-ex-wife-stop","Ex-Wife Stop","前妻别跑","Romance",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"/13147-beautiful-secret","Beautiful Secret","美麗的秘密","Romance, Drama",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"/688197-prince-consort-please-advise","Princess! You have Five Husbands!","驸马大人请指教","Historical, Comedy, Romance, Family",0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"/54737-be-together","Be Together","我和我们在一起","Romance, Drama",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"/741883-please-love-me","Please Love Me","姐姐恋爱吧","Romance",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"/32587-flipped","Flipped","喜欢你时风好甜","Mystery, Comedy, Romance, Supernatural",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
"/15682-the-journey-of-flower-2015","The Journey of Flower 2015","花千骨2015","Mystery, Romance, Wuxia, Fantasy",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
"/743257-xiu-xiang-xing-ci-ben-wang-xiao-jie","In the Day We Flipped","休想行刺本王小姐","Historical, Romance, Fantasy",0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"/10225-the-cage-of-love","The Cage of Love","抓住彩虹的男人","Historical, Romance, Drama, Melodrama",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"/73407-what-is-love","Love Once Again","谈什么恋爱啊","Romance",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"/15560-good-time","Good Time","大好时光","Romance, Drama, Family",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"/27790-i-won-t-get-bullied-by-girls","I Won't Get Bullied By Girls","我才不会被女孩子欺负呢","Comedy, Youth",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"/704191-who-secretly-kissed-me","Who Stole My Kiss","是谁偷吻我","Romance",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"/700765-oh-my-dream-daddy-season-2","Oh! My Dream Daddy Season 2","小白的男神爹地 第二季","Romance, Drama",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"/27915-first-sword-of-wudang","First Sword of Wudang","武当一剑","Romance, Wuxia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"/25177-that-i-love-you-is-the-best-arrangement","Love Is Fate","我爱你, 这是最好的安排","Thriller, Comedy, Romance, Supernatural",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
"/8581-the-wifes-secret","The Wife's Secret","妻子的秘密","Romance, Drama",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"/61223-snow-lover","Snow Lover","爱在粉雪时光","Romance, Sports",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
"/21463-long-for-you","Long For You","我与你的光年距离","Romance, Drama, Fantasy",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"/23982-paris-is-not-in-a-good-mood","If Paris Downcast","如若巴黎不快乐","Business, Law, Romance, Drama",0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"/76163-jia-you-ya-mo-li","Fighting Girl","加油呀! 茉莉","Comedy, Romance, Life, Drama",0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"/28358-irreplaceable-love","Irreplaceable Love","与晨同光","Romance, Life, Youth, Drama",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"/7203-fiancee","Fiancee","未婚妻","Romance, Drama, Family, Melodrama",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"/25001-long-distance-relationship","Long-Distance Relationship","异地恋","Romance, Drama",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"/19396-as-long-as-you-love-me","As Long as You Love Me","爱情的开关","Business, Romance, Drama, Melodrama",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"/23617-long-time-no-see","Long Time No See","好久不见","Romance, Drama",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"/680937-mermaid-prince","Mermaid Prince","浪花男神","Mystery, Comedy, Romance, Fantasy",0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
"/11864-singles-villa","Singles Villa","只因单身在一起","Mystery, Romance, Drama",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
"/706093-ai-zai-chun-chi-jian","Love at First Taste","爱在唇齿间","Romance, Fantasy",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"/745423-the-forbidden-woman","The Forbidden Woman","禁忌的妻子","Romance, Drama",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"/19768-a-life-time-love","A Life Time Love","上古情歌","Historical, Romance, Drama, Fantasy",0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"/24366-beloved-enemy","Beloved Enemy","决对争锋","Drama",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"/80243-the-man-ripped-from-the-sky","The Man Ripped From the Sky","从天而降的漫撕男","Comedy, Romance, Fantasy",0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"/691199-countdown-of-love","Don't Be Shy","心动不可耻 还很可爱","Romance, Fantasy",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"/6309-love-yunge-from-the-desert","Love Yunge From the Desert","大汉情缘之云中歌","Historical, Romance, Political",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"/31353-youth-should-be-early","Youth Should Be Early","青春须早为","Romance, Youth, Drama",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"/738049-demon-emperor-s-little-matchmaker","Demon Emperor's Little Matchmaker","妖皇大人的小红娘","Historical, Romance, Fantasy",0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"/686279-the-crush","The Crush","心动警报","Business, Romance",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
